"","business_id","Monday_open","Monday_close","Tuesday_open","Tuesday_close","Wednesday_open","Wednesday_close","Thursday_open","Thursday_close","Friday_open","Friday_close","Saturday_open","Saturday_close","Sunday_open","Sunday_close"
"3918","DrQgIMe9fKfNvvHoXO8Y0w",NA,"","16","21","16","21","12","0","16","21","16","21",NA,""
"3919","1VVujesB-UmR_84B5CBiOA","9","14","9","14","9","14","9","14","9","14","8","14","8","14"
"3920","09rzPqw86czhPkCI-V0wuw","11","0","10","1","10","1","10","1","10","2","10","2","11","0"
"3921","UDGvoDycG7I9osVIXvUwZQ","17","22","17","22","17","22","17","22","17","22","17","22","12","21"
"3922","-hdRA7xgZPnDozuYhkFycg",NA,"","16","22","10","23","11","21","11","21","10","1","10","23"
"3923","ldvPr7TxCAdPHpnr5cDrNw",NA,"","11","0","11","0","11","0","17","0","11","1","11","0"
"3924","RP8Mx0OkLFKGfJLdtXbBsA","6","21","6","21","6","21","6","21","6","22","6","22","6","21"
"3925","WYnXpXym2DMtwchDcbilmg",NA,"","11","20","11","20","11","20","11","20","16","20",NA,""
"3926","bul_5Ahk_QYLUAJ4Od27jg","9","14","9","14","9","14","9","14","9","14","9","16","9","16"
"3927","a48uxP6G2VPNijB7khuMCw","11","2","11","2","11","2","11","2","11","2","11","2","11","2"
"3928","fH5OpnKB8VyQe0V1fxWTWw","8","2","8","2","8","2","8","2","8","2","8","2","9","2"
"3929","Xi0O7jV-4Jyt1bEGnJ5IQQ","11","14","11","14","11","14","11","14","11","14",NA,"",NA,""
"3930","lqEVksOKoNwyWzVjJ6ecmg",NA,"","6","21","7","22","7","21","7","22","7","22","7","21"
"3931","-eOMS3-RIZw-P3l_1dvaoQ","11","21",NA,"","11","21","11","21","10","21","10","21","10","21"
"3932","Us2yHvFTBlHx_6gHGkjg2A","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"3933","wwpu_CYvAGLdau657UFLJg",NA,"","10","21","10","21","10","21","10","21","10","21","10","21"
"3934","MvJmCt7i-i48vtDXe5-6rg","8","21","8","21","8","21","8","21","8","22","8","22","8","21"
"3935","vEKv6kSJH3jDFXAL7Oocvw",NA,"","15","22","15","22","15","22","15","22","15","22","17","22"
"3936","aEgsag6tzklPURw0uL7QcQ",NA,"","11","0","11","0","11","0","11","0","11","0","11","0"
"3937","xms6DumqU29KBzXzYmJSkA","10","20","10","20","10","20","10","20","10","20","10","20","10","20"
"3938","SIcy64bgp0_7IZubrhkmrw","10","19","10","19","10","19","10","19","10","19",NA,"",NA,""
"3939","IYlFvp0nJumAbTgRczLMqQ","11","22","11","22","11","22","11","22","11","22","11","22","16","22"
"3940","qfnp0r-m9GAgo0S_Z5Pecw","11","23","11","23","11","23","11","23","11","23","14","0","14","0"
"3941","V14IJqRGxajJsfZe3kmpjQ","16","2","16","2","16","2","16","2","16","2","16","2","16","2"
"3942","FGXUDDiZmPpDYLE-ODpaoQ",NA,"","11","20","11","20","11","20","11","20","11","19","15","19"
"3943","b4UNN7_4vTn7G75dyexnNw","10","20","10","20","10","20","8","20","6","20","8","20","8","20"
"3944","S7jk5EaRSYfcz6vy1dAN_w","10","19","10","19","10","19","10","19","10","19",NA,"","12","18"
"3945","E3Qqa99qFy1oeGMv0wPBBQ","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"3946","o2r-LGJiZVUVMyKzSfJtxg",NA,"","10","18","10","21","10","18","10","21","10","21","10","18"
"3947","qIiRyyR9vk9LffiTrMDXwQ","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"3948","ZgIPuv43YvTMqNLW6Qj9QQ",NA,"","16","22","16","22","12","20","16","23","16","23",NA,""
"3949","c8Ke-z2BQ97EkwljNgxixg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3950","EyTnzTrBiHlAToiaCFW4Bg","11","21","11","21","11","21","11","21","12","22","12","22","11","21"
"3951","VspHzMf1ZV9eqHfHG-P3YQ",NA,"","11","22","11","22","11","18","11","22","11","22","11","22"
"3952","zncnkcO_GnJN5X2epYbrKw","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"3953","hOcDFz2VDyPi__82kitfTw",NA,"","11","0","11","0","11","21","16","1","11","1","11","23"
"3954","wf7h6ol5Cz2j2z8cpB1wpg","8","15","8","15","8","15","8","15","8","15","8","16","7","20"
"3955","hx4kz5uRByzPUUxQ1QPvdA",NA,"","17","0","17","0","17","0","17","1","17","1",NA,""
"3956","ztYoMARSom-3RTQDjBz25Q","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"3957","EV-hBDvHU7B6w0vUAUuaSA",NA,"","9","17","9","17","9","17","9","17","9","17",NA,""
"3958","9a85nUTsLWaOChruX0FbmA","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"3959","q57nAhieOJtH1wsXhci0Nw",NA,"","17","22","17","22","5","22","5","23","5","23",NA,""
"3960","_6Z8EizKTNtv7FiGDI_Gmg","11","22","11","22","11","22","11","23","11","23","11","23","11","22"
"3961","BSthbtBqhimCdjZCI3ZLxA","5","14","5","14","5","14","5","14","5","14","5","14","6","14"
"3962","z-mO5Gyj5qSLZZBRycdZLA","5","0","5","0","5","0","5","0","5","0","5","0","5","0"
"3963","HYcDxApWK5UuhbQZA022Qg","10","19","10","19","10","21","10","21","10","21","9","19","11","18"
"3964","nQkcvNHx8FH00CefJV_0MA","11","22","11","22","11","22","11","22","11","23","12","23","12","22"
"3965","OaixYBpZo__EbjVfV4ByXg","10","22","10","22","10","22","10","22","10","22","12","22","15","21"
"3966","yX0QqS8ts8VEGlb0UhjNeA","11","22","11","22","11","22","11","22","11","22","11","22","12","21"
"3967","jYNX_Cxcx51GxtiFb3Pmzw","10","21","10","21","10","21","10","21","10","21","10","21","11","21"
"3968","YIIYsqvvd6i8pyM5JjZHbA","10","20","10","20","10","20","10","20","10","20","10","20","10","20"
"3969","8eORJH9ScriQMM6BwvGYBg","7","18","7","18","7","18","7","18","7","18","7","18","7","18"
"3970","lzx8RTn6lQGkX8zM66vE0g","11","21","11","21","11","21","11","21","11","21","11","21","11","19"
"3971","TCMcEvU644sUYypq2b40Xg","11","14","11","14","18","20","18","21","18","21","18","21",NA,""
"3972","wAVzKWaJc-iZ4ZXsqp0t5Q","7","2","7","2","7","2","7","2","7","4","7","4","7","2"
"3973","aC7sDMt93FEGToRc4XeYrA","18","22","18","22","18","22","18","22","18","22","18","22","18","22"
"3974","ZjxlmmWjMcejfIpYS5tURA","9","17","9","17","9","17","9","17","9","17","9","17","9","17"
"3975","AnCEHsbxKzMCGM6zgYSe5Q",NA,"",NA,"",NA,"",NA,"","17","21","17","21",NA,""
"3976","JP9gQ1h6FcyeZ4IJwgMRMw",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3977","VhRMQHmdBvOU64RXmPG7ZQ","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"3978","_Y3hgo2U2bs24tVDwpS-Nw","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"3979","I1y3BOxQLqIFZYoOnrisSA",NA,"",NA,"",NA,"","10","15","10","15","10","15","10","15"
"3980","fisqT2IpGYlny3ckuRP7qw","11","22","11","22","11","22","11","22","11","22","11","22",NA,""
"3981","FaAVRTQGsb1wuONLHlE1_w",NA,"",NA,"","18","23","18","23","18","23","18","23",NA,""
"3982","JrPmew_xrpTBjYGGUJvp-g","11","22","11","22","11","22","11","22","11","23","11","23","12","22"
"3983","BqlSz4-Sv4nQqIbZFZc34Q","8","23","8","23","8","23","8","23","8","0","8","0","8","23"
"3984","ElWY8zpThfnoTSNma2csVA","11","20","11","20","11","20","11","20","11","20","11","20","11","20"
"3985","pFae6__zRph9JWRiuA5QmA",NA,"","11","22","11","22","11","22","11","23","11","23","10","22"
"3986","JUPRtT_Lef6MNTLQ0RlXCg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3987","wd-Grjf40-F0oVvZCS56hw","10","20","10","20","10","20","10","20","10","20","8","19","10","19"
"3988","bZ3iJX_IoBf-w230XcHCWQ",NA,"","7","14","7","14","7","14","7","14","7","14","7","14"
"3989","s3Krfn9y3tMiyUzMEhPbAQ","15","0","15","0","15","0","15","1","15","1","12","0","12","0"
"3990","qXc1LQi_uL6zgALJHOpDxQ","10","21","10","21","10","21","10","21","10","21","10","21","12","18"
"3991","l1vbYmpGB5zj3eVYj-BfUw","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"3992","8uUbTvFZy1wJddujMVQBvg","11","0","11","0","11","0","11","0","11","1","11","1","11","0"
"3993","CaL6mPCqNElNqJTX_mEm1w",NA,"","17","22","17","22","17","22","17","22","17","22","17","22"
"3994","Tc9jiT5LnAVldHvjfvXtDw",NA,"","7","16","7","16","7","13","7","16","9","16","7","13"
"3995","mZhzpsccFPC4Q_4Sc9xrHA",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3996","qrkjT7YIUh1cWsMmRdg8zg","6","19","6","19","6","19","6","19","6","19","7","19","7","19"
"3997","AefrclmZfoaTeEtZ5TeONw","6","0","6","0","6","0","6","0","6","0","6","23","6","23"
"3998","hg-sb5A_D1f31Qu9qEiKVg","5","17","5","17","5","17","5","17","5","17","5","17","5","17"
"3999","FecqDUHaJjnxVSWTJikcuA","8","13","8","13","8","13","8","13","8","13","8","14","8","14"
"4000","Wz03eYfxkeaoi2Zh8vpIXw","6","2","6","2","6","2","6","2","6","3","6","3","6","2"
"4001","3BIaMR5S6CJ3ZtZC4HSqOw",NA,"","12","21","12","21","12","21","12","21","12","21","12","21"
"4002","dyMSJkhVYbx0rIXq-0bhag","6","19","6","19","6","19","6","19","6","19","6","19","6","19"
"4003","iScJCcORUIhn-9g_fE2xSg","6","22","6","22","6","22","6","22","6","23","6","21","7","22"
"4004","oP4JpYJ56vfJMrMRjn3BeA",NA,"","11","0","11","0","11","0","11","0","12","0","12","0"
"4005","hUR1SNQwzcY8OZvoJDQ_QQ","5","15","5","15","5","15","5","15","5","15","5","15","5","14"
"4006","ygivVqLtI-JU2qdps4Vdfg","7","2","7","2","7","2","7","2","7","3","7","3","7","2"
"4007","8VHzD_vxEmeyZQZUIgpLCA",NA,"","7","20","10","21","11","16","11","20",NA,"",NA,""
"4008","dvpbDw69b-qoavpbYJHCbA",NA,"","10","17","10","17","10","17","10","18","10","18","10","18"
"4009","CpzXJrSTZftzgmniekZU4w","10","21","10","21","10","21","10","21","10","21","10","21","11","21"
"4010","szJKRTYnzG--LiBWyAK0pg",NA,"","3","3","3","3","3","3","3","3","3","3","3","3"
"4011","7giVAqE0ThYrvuTH1-1g8A",NA,"",NA,"",NA,"",NA,"","12","2",NA,"","15","0"
"4012","8N9npjbNihgIXzRFPs-xYw","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"4013","IrIN-WTNT5XzsCSnfugqrA",NA,"",NA,"","17","20","17","20","17","20","17","20",NA,""
"4014","GUqbZLqGRV9zVTjBrc1m0g","8","20","8","20","8","20","8","20","8","20","8","20","10","18"
"4015","MHRx1RMekGK8tcwQeUy9qQ","10","17","10","17","10","17","10","17","10","17","10","17",NA,""
"4016","xmFYjMNnHwViMr8xxjaFow","11","0","11","0","11","0","11","2","11","2","11","2","11","0"
"4017","eSfBFA17ngvQOP15FGgeNg","17","23","17","23","17","23","17","23","17","23","17","23","17","23"
"4018","DZ7kTv7LpdJZV7neBAggnw","10","22","10","22","10","22","10","22","10","22","11","22","11","21"
"4019","BOXmNc9VykHjj4bYZ4z2hQ","11","20","11","20","11","20","11","20","11","20","10","20","10","18"
"4020","eh34AbRECSGEV0-TyXsTog","11","20","11","20","11","20","11","20","11","20","11","20","11","20"
"4021","TDadwtZAuru1_4AXBEv7QQ",NA,"","11","21","11","21","11","21","11","22","11","22",NA,""
"4022","xj20tspcCMOKRLqXPoN_Vg","8","22","8","22","8","22","8","22","8","22","8","22","8","22"
"4023","l4yfJbpk4kWf4H1a5sN6kw","11","4","11","4","11","4","11","4","11","4","11","4","11","4"
"4024","OjVRMDAvq93MOmPCd23uCA",NA,"","8","17","8","17","8","17","8","17","8","17","8","17"
"4025","89ypdwPCrP_AmwXE1FAquQ","11","0","11","0","11","0","11","0","11","2","11","2","11","0"
"4026","D7BkGhQ3efTAQ2N4Bcb4Og","9","20","9","20","9","20","9","20","9","20","9","20","9","19"
"4027","cIbVQrylwj3Rljpka5AZ9w","17","23","17","23","17","23","17","23","17","23","17","23","17","23"
"4028","Gw2ZlOa0gxC9AJ-qBjZsDw","10","18","10","18","10","18","10","18","8","20","10","18","10","18"
"4029","nNUnXvlu_IC6b-N6la3t7A","10","21","10","21","10","21","10","21","10","21","10","21","11","19"
"4030","-i20Yl0MTUr-i1N-58-JJA",NA,"","11","21","11","21","11","21","11","21","11","21","11","21"
"4031","6BAAyFv-3QFMMXa8HXdapQ","7","20","7","20","7","20","7","20","7","20","7","20","7","20"
"4032","162wp2k2ifFFljhyzCU3iw","10","21","10","21","10","21","10","21","10","21","10","21","12","19"
"4033","UZBLOyeCBfDeVpUcZSrpPw","11","22","11","22","11","22","11","22","11","23","11","23","12","21"
"4034","2XhnlRI6hkHKz1ZRLt7M4A","11","23","11","23","11","23","11","23","11","23","11","23","11","22"
"4035","h0Pz7uZLxy9S6_Um0-RH7A","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"4036","GG3V3pzpE9pRIKzA_AphbA","6","23","6","23","6","23","6","23","6","23","6","23","6","23"
"4037","ss8mnMjF30ZOMjfP4Fri6g","8","21","8","21","8","21","8","21","8","21","9","20","9","20"
"4038","7B8xSsrJyaduoLBay_ICJQ","11","20","11","20","11","20","11","20","11","20","11","20",NA,""
"4039","EZAXV8kwVqzkrUl_g6CXJQ","10","19","10","19","10","20","10","20","10","20","10","20",NA,""
"4040","Y8_EtDceOKuwya1JDeJGjA","16","21","16","21","16","21","16","21","17","22","17","22","16","21"
"4041","uH7ODt1aeG0VwEyNWyOjHA","11","0","11","0","11","0","11","0","11","1","11","1","11","0"
"4042","T-fqQC2Kt0aaAzsAkOUMog",NA,"",NA,"",NA,"","16","22","16","22","16","22","14","20"
"4043","orww93GoyE5Z2a06L7KxoQ",NA,"","11","21","10","14","11","21","11","21","11","21","11","16"
"4044","JbI7Bl6jPuLK1kjCqNxSHQ","8","17","8","17","8","17","8","17","8","17","8","16","8","15"
"4045","3KT0PER90UIxVVx9zuzHVA",NA,"","7","0","7","0","7","0","7","0","7","0","7","0"
"4046","z0VkG7jVVxbF-vB08VALgg","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"4047","JWkZb2Y5Bl9-ne3cFaAl_w","7","15","7","15","7","15","7","15","7","15",NA,"",NA,""
"4048","13X94U7t3yLHiayVsniNvQ","11","21","11","21","11","21","11","21","11","21","11","21","12","21"
"4049","l4kxnh1SBhpSPcxD37lL-w","10","22","10","22","10","22","10","22","10","22","12","22","12","22"
"4050","KhrEpVpGk8kezBkLQCq5uQ",NA,"","17","22","17","22","17","22","17","23","17","23","16","20"
"4051","eKHLPRy0OmejqI9C764cYw",NA,"","8","16","8","16","8","16","8","16","9","16","9","16"
"4052","DU-2FkgvtChVDNOevPeteg","9","0","9","0","9","0","9","0","9","1","9","1","9","0"
"4053","BU4jolrcdmJuQHZzCy5FEw","11","20","11","22","11","22","11","22","11","23","11","23","10","20"
"4054","LNdx56jKxKtoDkDFTI9OSQ","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"4055","foo5OSd_H0xLGvCrtor4gA","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"4056","5F9JiL8qeWQaxLnHk3DBkw","11","23","11","23","11","23","11","23","11","0","12","0","12","23"
"4057","8zT0GG_rviL_EYY-nFiV5A","10","22","10","22","10","22","10","22","10","0","10","0","10","22"
"4058","yTwbWIIWzQ_Wh2htygGcQQ","11","20","11","20","11","22","11","22","11","0","11","0","11","20"
"4059","h9G5he9SgUlTem0N6CxLsQ",NA,"","5","20","5","20","5","17","6","20","6","20","7","20"
"4060","PkTh2NX39J_VJHTusfi4NA",NA,"","10","18","8","22","8","22","8","22","8","22","8","22"
"4061","_ybAYTfeL9Q-RVEbGWzBzg",NA,"",NA,"",NA,"",NA,"","16","21","16","21","16","21"
"4062","1DTUALpIHGgEK2sjpfHlMA",NA,"","11","21","11","21","11","21","11","22","11","22","11","21"
"4063","a_Aezd3PwX3NThE-Kdwk4w","11","21","11","21","11","22","11","22","11","22","11","22","11","20"
"4064","O0hYNljuFPU86yuhd9EYyg","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"4065","QXDfCAu1fVt0oxsXd4I4mw","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"4066","BzLjDEWKBe6LknTJr_Wf7A","11","21","11","21","11","21","11","21","11","21","11","21","12","21"
"4067","zVzFD6VB2gUnMmSRU6aJbQ","9","19","9","19","9","20","9","20","9","20","9","19",NA,""
"4068","5BFkCofYXOqm6bahuieVeQ","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"4069","aOI_naUQfvbzhRa5ktIqvQ",NA,"","16","20","16","20","16","20","16","20","11","20","11","20"
"4070","4S8fTwr_KtWiC0-NS3F99w","11","0","11","0","11","0","11","0","11","0","11","1","11","0"
"4071","upvurYEcDkAKJWhqF7VW-w","10","20","10","20","10","20","10","20","10","20","10","20","10","20"
"4072","bawpjEHejWxh2cm2RrBiTg",NA,"","6","23","6","23","6","23","6","17","7","23",NA,""
"4073","LvvLYeNl7BXRoIOJXz1O3Q",NA,"","17","22","17","22","17","22","17","22","17","22","17","21"
"4074","7G6yH1063-mLUcXcKemDdQ","7","21","7","21","7","21","7","21","7","21","7","21","7","21"
"4075","hbPeRimjawNpVP9qcdqM8A",NA,"","12","20","12","20","12","20","12","20","12","20","12","20"
"4076","CMJrKRy5vhi7ylJ7piaV7A","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"4077","h2-RkpQsn6fwVmmf_CMPMw","11","22","11","22","11","22","11","17","17","23","12","23","12","22"
"4078","tJHn3Jwr8GJrMJbU16UBpg","5","0","5","0","5","0","5","0","5","0","5","0","5","0"
"4079","YgcZLW4jKjHVMkjwoeM2-A","11","19","11","19","11","19","11","19","11","19","11","19",NA,""
"4080","_2LfhO4Mqa-owUtSFgSblA","16","22","16","22","16","22","16","22","16","23","11","23","11","22"
"4081","klA04BGqSGbUZzjUwODqPw","7","14","7","14","7","14","7","14","7","14","7","14","7","14"
"4082","ybwFrX6MqvmVePZUZKk9VQ","10","21","10","21","10","21","10","21","10","21","10","20","10","19"
"4083","TPdY5Jl-84A7kpxYnGFkBQ","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"4084","7ANkjHDciWylwHV4lj7vYg","7","15","7","15","7","15","7","15","7","15","7","15","7","15"
"4085","KFS2fEwq5nnsaFJkNtCNiw",NA,"","11","19","11","19","11","19","11","19","11","19","11","19"
"4086","CJd3BVW7nV4iI1TXYBgGGg","11","22","11","22","11","22","11","22","11","22","11","22",NA,""
"4087","fufYEk8m2SuWt2JAJ8oK8Q","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"4088","wi1WvjRXaRaQF9Lvj3kDjg","16","21","16","21","16","21","15","21","11","21","16","22","16","21"
"4089","jay0iKpUKpJvX1OaC-Ngug","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"4090","oAx0FvNT49Ou9ckt-QAPYA","11","21","11","21","11","21","11","21","11","21","12","20","12","20"
"4091","ek-m8XxZUhNNJuniFJOL0g","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"4092","f76TT5uxAmaTS6nwMDWY4Q","7","17","7","17","7","17","7","17","7","17","7","19","7","17"
"4093","Tzg2ilYZekWSkN6x-cz8lQ",NA,"","11","22","11","22","11","21","11","22","11","22","11","21"
"4094","HDYQ13fBfbOCFRGQ6Q7Q_w","9","21","9","21","9","21","9","21","9","21","9","21","9","21"
"4095","UcLMrKIzu8VcWbYcXO9EcQ","11","22","11","22","11","22","11","22","11","23","11","23","11","21"
"4096","7MVbVw7cUK2HPQO7ee7Qvg",NA,"","11","18","11","17","11","17","11","17","11","17","11","17"
"4097","455l21O75AdMzgnxyQrk2w","13","20",NA,"","13","20","13","20","13","20","13","20","13","20"
"4098","XgRQCwVbRCxYV76x_UfhTA","11","22",NA,"","10","22","11","22","11","22","11","22","11","22"
"4099","I5dIeOqjOL-AnoH9OLNh_Q","17","1","17","1","17","1","17","1","17","2","17","2","17","1"
"4100","6pf9v3M7cqyO-lBQtfq8uQ",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"4101","qFWhOxW5UpJtH-PAA9FT8A","6","14","6","14","6","14","6","14","6","14","6","14","6","14"
"4102","8czcEaq4gpR9-Akms_-nSg",NA,"","11","21","11","21","11","21","11","21","11","21",NA,""
"4103","WMUCB1_ZDBmvZ5inptTCjg",NA,"","16","20","16","20","16","20","16","20","16","20","16","20"
"4104","LhTeemrRaVZys94YtzoixA",NA,"","11","23","11","23","11","23",NA,"",NA,"","11","23"
"4105","gpTJqlxw4_bI_7K_R_Fw4w",NA,"","9","20","9","20","8","18","10","18","10","19","9","20"
"4106","o66lA462QbDIjISqSbBdVw","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"4107","6d7hp2XDPSQUxVcaFWmNMA","6","22","6","22","6","22",NA,"",NA,"","6","22","6","22"
"4108","dxIJLT13q9eYusheKABt0g",NA,"","11","22","11","22","11","22","11","22","11","22","12","22"
"4109","-VVUUPK0ytYjpJ_S76wQYg","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"4110","c67rQbz3CEXyI0nd5kG-Uw","6","21","6","21","6","21","6","21","6","21","7","21","7","21"
"4111","AWL_OtTWh0uS5pn2Nbtsug","5","14","5","14","5","14","5","14","5","14","5","14","5","14"
"4112","vWZxzhgpvlGDmyHdvVisNg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"4113","YoNYtY4Y7t6hMOLRdQfSFw","10","22","10","22","10","22","10","22","10","22","10","22","10","21"
"4114","nJx3CI1grAFz1m9DO4CN-g",NA,"","11","20","11","20","11","20","11","21","11","21","11","20"
"4115","KIByHkbYlwNihtkEdN0rnA","10","23","10","23","10","23","10","23","11","23","10","23","10","23"
"4116","c0E3f0lmceymXg2QQxKcXQ","11","21","11","21","11","21","11","21","11","22","11","22","12","21"
"4117","0VNp227l7uZvaPn85IlOIQ",NA,"","7","15","7","15","7","15","7","15","7","15","7","15"
"4118","jSMpjNLsZECR65abSSf36w","11","22","11","22","11","22","11","22","11","22","11","22",NA,""
"4119","O31SAvOOjle_RLvRpHDdmg","17","22","17","22","17","22","17","22","17","23","17","23",NA,""
"4120","8TCOZ_X4TOt2lCl5UcIGGg","6","23","6","23","6","23","6","23","6","23","6","23","6","23"
"4121","fepT-vEpRCRjpLbcXk66lg",NA,"",NA,"","11","21","11","21","11","21","11","21","11","21"
"4122","oax3-jBdnCX3liH4AtDpuA","8","16","8","16","8","16","8","16","8","16","8","16","8","16"
"4123","A3K4Uk9l5dB5XV6f4J6fAA","11","16","11","21","11","21","11","21","11","21","11","21","11","21"
"4124","qqEr7xvX9u5ZN51dbWNhjg","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"4125","sFSXB_k8TqeAs03Qkmr0Ng","11","23","11","23","11","23","11","23","11","0","11","0","11","23"
"4126","MIiaEJAZMPklSOnDBsgD9A","8","18","8","18","8","18","8","18","8","18",NA,"",NA,""
"4127","FwWVAykgrFME1jKs2ZmG_Q",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"4128","Jg07YX_MJgme9CZlcyjV5g","7","14","7","14","7","14","7","14","7","14","7","14","7","14"
"4129","G5o-82c8hE2rDxZiSygP0A",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"4130","Ye8Yfz8OdeRHmzvNTlN88g","11","22","11","22","11","22","11","22","11","23","12","23","12","22"
"4131","YdXAXeGmRFh70gOdQpFZ4g","12","1","12","1","12","1","12","1","12","1","11","1","11","23"
"4132","usEs9ZCDrJ6tNoWGby1f8g",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"4133","if6H6xDHEn7dcrFZxdzSuA","11","20","11","20","11","20","11","20","11","20","11","20","12","20"
"4134","4R0jfKnAnmoC29oEiiBfrg","11","23","11","0","11","23","11","23","11","23","11","23","11","23"
